cell_id,vitmae_leiden_macs,Has_DE_Genes
bgmfhahc-1,3,False
bgmflmki-1,3,False
bgmfmagk-1,3,False
bgmgleig-1,3,False
bgmgllam-1,3,False
bgmiiodo-1,3,False
bgmioebo-1,3,False
bgmjdaed-1,3,False
bgmjmfpa-1,3,False
bgmjojdc-1,4,True
bgmkcbjp-1,3,False
bgmlnkon-1,13,True
bgmpcmec-1,10,True
bgnbbplp-1,10,True
bgndcnog-1,10,True
bgnepkpe-1,13,True
bgngoodd-1,10,True
bgnhjapa-1,10,True
bgppjgbp-1,10,True
bhbondnc-1,8,True
bhdbogdh-1,10,True
bhdgdinm-1,10,True
bhebfejh-1,6,False
bhefnihi-1,13,True
bhelihlf-1,12,True
bhellpdh-1,3,False
bhelpcak-1,12,True
bhenmdod-1,3,False
bheojfpa-1,3,False
bheombml-1,3,False
bhfdmokp-1,3,False
bhffbgcp-1,7,False
bhffjcjh-1,3,False
bhfglflc-1,3,False
bhfhemgo-1,3,False
bhfheone-1,3,False
bhfipedj-1,3,False
bhfkaoba-1,7,False
bhgbikca-1,3,False
bhhkdlkg-1,13,True
bhhlgbof-1,13,True
bhhlnmfl-1,10,True
bhhlppkb-1,10,True
bhibhgjk-1,13,True
bhigmfgi-1,10,True
bhignblc-1,13,True
bhjfmhge-1,13,True
bhmbamko-1,13,True
bhmopmjh-1,13,True
bhmpcemi-1,10,True
bhndhbfp-1,10,True
bhnefogb-1,10,True
bhodhjfe-1,3,False
bhodkiac-1,4,True
bhoeihpm-1,10,True
bhogemjg-1,3,False
bibhahnb-1,8,True
bielkkid-1,13,True
bihpadeg-1,13,True
bijcocfa-1,13,True
bijdlebm-1,10,True
bijdnken-1,10,True
bijicejj-1,10,True
bikaeaij-1,10,True
bikbegol-1,10,True
bikcmicg-1,10,True
bikidckl-1,13,True
bikihmdc-1,10,True
bikmcaal-1,10,True
bikmggmf-1,13,True
bilaiima-1,10,True
bildheeo-1,13,True
bimbiihb-1,13,True
bimceoji-1,10,True
bimkkbgl-1,13,True
bimkmdaf-1,13,True
bimmceke-1,13,True
bimmnpmm-1,13,True
binlljki-1,10,True
binohhgn-1,13,True
bioagodo-1,10,True
biodemad-1,10,True
biofngbk-1,10,True
biogokpp-1,6,False
bipjdbak-1,10,True
bjaelmcl-1,13,True
bjaiphbi-1,8,True
bjakbapi-1,3,False
bjakeamn-1,3,False
bjakkeia-1,3,False
bjaljedk-1,7,False
bjamgiph-1,3,False
bjamifbj-1,3,False
bjammkih-1,13,True
bjanppoa-1,3,False
bjaodngl-1,3,False
bjaodppm-1,13,True
bjaogldc-1,7,False
bjaonemi-1,3,False
bjapdedl-1,3,False
bjappgja-1,3,False
bjbaheim-1,3,False
bjbaiekl-1,12,True
bjbailfp-1,3,False
bjbbpfkn-1,3,False
bjbefaff-1,3,False
bjbfhbmn-1,12,True
bjbfjcli-1,3,False
bjbfndij-1,3,False
bjbghkfa-1,13,True
bjbjjhdo-1,3,False
bjbjjnjk-1,2,False
bjbkepao-1,12,True
bjbkiime-1,3,False
bjbkjmpc-1,10,True
bjbpjnpf-1,3,False
bjcaigih-1,3,False
bjcdenng-1,13,True
bjcgbkli-1,10,True
bjchklla-1,10,True
bjckjbkc-1,10,True
bjcmencb-1,13,True
bjcpbhmn-1,10,True
bjdccoff-1,10,True
bjdeikgf-1,10,True
bjdekfeb-1,10,True
bjdkldlk-1,10,True
bjebhlep-1,13,True
bjebiijh-1,13,True
bjebkhea-1,10,True
bjeikiac-1,3,False
bjejijme-1,13,True
bjejnkjf-1,13,True
bjfenigh-1,10,True
bjfenldm-1,13,True
bjfglodf-1,10,True
bjfhafdp-1,10,True
bjfhaibk-1,10,True
bjfikjno-1,13,True
bjfknbeh-1,10,True
bjfpohoh-1,13,True
bjgfnade-1,13,True
bjhiojag-1,10,True
bjhjplee-1,10,True
bjhkmlck-1,13,True
bjhlehdg-1,3,False
bjhlplfe-1,3,False
bjhppion-1,10,True
bjigbnlh-1,10,True
bjihfjka-1,3,False
bjihkafm-1,2,False
bjijbfbn-1,12,True
bjijnjmf-1,12,True
bjilciik-1,13,True
bjjeeepj-1,10,True
bjjjfdij-1,13,True
bjjjmcop-1,10,True
bjjkhfio-1,2,False
bjjldphe-1,10,True
bjjloagb-1,6,False
bjjmalin-1,10,True
bjjmecom-1,10,True
bjjmnhag-1,13,True
bjjnccib-1,13,True
bjjnekhb-1,8,True
bjjohnna-1,13,True
bjjoibca-1,13,True
bjjppjmf-1,7,False
bjkadjcg-1,10,True
bjkbpnnc-1,13,True
bjkebedn-1,10,True
bjkgkdjd-1,10,True
bjkhhhig-1,13,True
bjkikgld-1,2,False
bjkikpoe-1,13,True
bjkkdalh-1,3,False
bjknikjh-1,13,True
bjmekpom-1,13,True
bjmocibn-1,13,True
bjmpddnd-1,10,True
bjmpmbcm-1,10,True
bjpapdeh-1,10,True
bjpnjabi-1,10,True
bjpolpnk-1,3,False
bkanlpea-1,13,True
bkcghngd-1,2,False
bkckbble-1,6,False
bkdgmifn-1,13,True
bkdnhkdh-1,13,True
bkdnjpoh-1,10,True
bkedhjlk-1,13,True
bkekfjdd-1,13,True
bkelhpdn-1,10,True
bkeoepmo-1,13,True
bkepfbfe-1,13,True
bkfdieeo-1,13,True
bkfegdjg-1,13,True
bkffjlgf-1,13,True
bkfimafa-1,13,True
bkfjpgdh-1,13,True
bkfkkilb-1,13,True
bkfldpld-1,13,True
bkfncaam-1,10,True
bkfncaia-1,10,True
bkgdlile-1,10,True
bkhjkimk-1,13,True
bkicdagh-1,13,True
bkicdjhb-1,13,True
bkigagcm-1,13,True
bkjabmmj-1,13,True
bkjgpldn-1,10,True
bkkjcmod-1,10,True
bkkmlnba-1,13,True
bklabhmm-1,10,True
bkleieao-1,13,True
bkmbiioe-1,13,True
bkmfiabh-1,10,True
bkmnlpbi-1,13,True
bkmobhno-1,13,True
bkncmeaa-1,10,True
bkndblff-1,13,True
bknnobnc-1,10,True
bkobpjeg-1,13,True
bkocboih-1,10,True
bkodplgn-1,13,True
bkogbcgj-1,13,True
bkogdpei-1,13,True
bkohmeog-1,10,True
bkpiindg-1,10,True
bkpmdeaa-1,10,True
blcdglbk-1,13,True
blcgolce-1,13,True
blchcaik-1,10,True
blddgolp-1,10,True
bldiliaf-1,13,True
bldkboaa-1,10,True
bldldefn-1,13,True
bldlfoob-1,13,True
bldofgec-1,13,True
blfbpple-1,10,True
blfipbeh-1,13,True
blfkjeok-1,13,True
blfkpdin-1,13,True
blfkpnod-1,10,True
blfmibfc-1,10,True
blgdjnph-1,10,True
blgdlbhl-1,10,True
blggodfo-1,10,True
blgklcgd-1,6,False
blgnnhhn-1,13,True
blhaehhe-1,13,True
blhngioa-1,10,True
blicjcac-1,10,True
blihkjkj-1,13,True
blillhki-1,13,True
blimhldc-1,13,True
bljbmofd-1,13,True
bljfdpgk-1,10,True
bljkmmld-1,10,True
blkacola-1,10,True
blkhfioh-1,14,False
blkkfioe-1,10,True
blknffbo-1,13,True
blkomoao-1,13,True
bllgmcif-1,10,True
bllkclnc-1,13,True
bllmbdem-1,13,True
blmcgidk-1,13,True
blmfebpj-1,10,True
blmfjpoo-1,6,False
blmimheg-1,10,True
blmjjban-1,13,True
blmmdnif-1,13,True
blndioff-1,10,True
blnilhlb-1,13,True
blnohdng-1,10,True
bloapfio-1,10,True
blodainh-1,13,True
blopeeeb-1,13,True
blpccelk-1,13,True
blplcima-1,13,True
blpmpgfo-1,13,True
blppahcc-1,13,True
bmadgbmo-1,13,True
bmafbfdi-1,13,True
bmafefkn-1,10,True
bmahfbhe-1,10,True
bmajlnfg-1,13,True
bmajmale-1,10,True
bmanbbpn-1,13,True
bmanlplh-1,2,False
bmanncoh-1,3,False
bmanpbef-1,13,True
bmbfgfch-1,10,True
bmbgobgf-1,13,True
bmbgoclm-1,13,True
bmbhdkpk-1,13,True
bmbilhae-1,3,False
bmbkndad-1,13,True
bmbmdagg-1,10,True
bmbmmjhk-1,13,True
bmbnllee-1,10,True
bmboblcm-1,10,True
bmbolfdb-1,13,True
bmbpjigp-1,10,True
bmcachho-1,13,True
bmcdmaki-1,13,True
bmcfhjki-1,10,True
bmdbbjnf-1,13,True
bmdcapgg-1,10,True
bmdgdhkd-1,13,True
bmdoeomg-1,10,True
bmdpinph-1,10,True
bmebmcek-1,13,True
bmecpeik-1,13,True
bmenbpka-1,13,True
bmeopano-1,13,True
bmephphp-1,13,True
bmfclhol-1,13,True
bmfcpcdp-1,13,True
bmfhbdak-1,13,True
bmfkbhpa-1,10,True
bmfkjhpb-1,13,True
bmflkibi-1,2,False
bmgcomhk-1,10,True
bmgfpkjp-1,10,True
bmggjcib-1,3,False
bmgikong-1,13,True
bmgmfdec-1,13,True
bmhblllf-1,10,True
bmheppmh-1,13,True
bmhfokdi-1,6,False
bmhpbfao-1,3,False
bmiafelo-1,13,True
bmiafiec-1,10,True
bmigekak-1,10,True
bmilbaih-1,10,True
bmimdgpl-1,13,True
bminokeo-1,10,True
bmioippj-1,13,True
bmjacpip-1,10,True
bmjclhgi-1,3,False
bmjcmjgo-1,13,True
bmjconci-1,13,True
bmjflchc-1,10,True
bmjiajoe-1,10,True
bmjloago-1,10,True
bmlcaeem-1,13,True
bmlffomi-1,13,True
bmmdhmdh-1,13,True
bmmfphbp-1,10,True
bmmienem-1,10,True
bmnedkah-1,13,True
bmneiaaa-1,10,True
bmnfmpap-1,10,True
bmniedog-1,13,True
bmninnag-1,13,True
bmniobip-1,10,True
bmnkniej-1,13,True
bmpgmhfn-1,13,True
bnaanlpf-1,10,True
bnaehmbc-1,13,True
bnahlkcm-1,13,True
bnahmckc-1,10,True
bnahnamf-1,13,True
bnajmdfh-1,13,True
bnakhbif-1,10,True
bnaodgeo-1,13,True
bnbaigab-1,13,True
bnbddjno-1,10,True
bnbfokpj-1,10,True
bnckdkjb-1,13,True
bnclcebo-1,10,True
bnebhflp-1,13,True
bnedafjo-1,13,True
bneifpig-1,3,False
bneinhef-1,3,False
bnekebmj-1,13,True
bnekijld-1,13,True
bnffgigg-1,13,True
bnflijpc-1,3,False
bnfncoia-1,3,False
bngakklg-1,3,False
bngcoile-1,3,False
bngdcpna-1,13,True
bngeefok-1,13,True
bngfefpn-1,7,False
bnhacigh-1,12,True
bnhjgbio-1,12,True
bnhpnaof-1,3,False
bnidkgck-1,13,True
bniejbfp-1,10,True
bnigbmbg-1,13,True
bnililnl-1,3,False
bninebkk-1,13,True
bnjapapa-1,13,True
bnjckpod-1,13,True
bnjkbcic-1,13,True
bnkbpama-1,13,True
bnkciplf-1,7,False
bnkegped-1,3,False
bnkfomak-1,10,True
bnkiagdm-1,6,False
bnkieadc-1,3,False
bnlenfod-1,13,True
bnmfbhpe-1,2,False
bnmfmaek-1,13,True
bnncaefm-1,13,True
bnnnjbij-1,13,True
bnnnmfmg-1,13,True
bnodgfma-1,10,True
bnoebhch-1,13,True
bnohkmnj-1,13,True
bnohnnfl-1,10,True
bnoinlck-1,13,True
bnokmgnb-1,13,True
bnolfchp-1,13,True
bnpccdfp-1,13,True
boaapinl-1,13,True
boaeekjo-1,10,True
boajhiec-1,13,True
bocfgdme-1,10,True
bocghklc-1,13,True
bocgjoka-1,13,True
bochlbgk-1,13,True
bocnfpgd-1,13,True
bodalbfd-1,4,True
bodamehc-1,10,True
bodchdco-1,3,False
bodcklmm-1,12,True
boddadbo-1,3,False
bodfnpag-1,13,True
bodgceno-1,10,True
bodippbm-1,13,True
bodlbbbc-1,13,True
boelpgma-1,13,True
boemgkbd-1,13,True
bofiejgl-1,13,True
bogehaie-1,13,True
bogpjcmg-1,13,True
bohdnldp-1,10,True
bohfeenc-1,13,True
boigkobg-1,13,True
boiiepfl-1,13,True
bojbkgjb-1,13,True
bojnfded-1,4,True
bokblibj-1,10,True
bokgeefl-1,13,True
bokpdggl-1,13,True
bolkdemk-1,13,True
bolloehi-1,13,True
bolpkopn-1,3,False
bombeeem-1,13,True
bomcigfi-1,3,False
bomfajhn-1,13,True
bomgebnh-1,10,True
bomionoa-1,13,True
bomlcchp-1,13,True
bomlhmke-1,13,True
boncldeh-1,13,True
boneogfi-1,3,False
bongaiab-1,3,False
bonganfp-1,10,True
bonhhodc-1,2,False
bonhibal-1,13,True
bonkddmi-1,3,False
bonknfig-1,12,True
bonlgodd-1,13,True
bonlnjob-1,3,False
bonmghob-1,12,True
bonmipbk-1,3,False
bonmjnmf-1,3,False
booagghb-1,13,True
boodgcik-1,13,True
boodgfci-1,13,True
boodhehp-1,13,True
boogklak-1,13,True
boohckbh-1,10,True
bookfjha-1,13,True
boolanei-1,10,True
boooklcm-1,1,True
bopaficf-1,13,True
bopanbae-1,10,True
bopaoijm-1,13,True
bopdjndn-1,3,False
bophclpf-1,13,True
bopheibe-1,10,True
bopmcfch-1,10,True
bopolfen-1,13,True
bopoppan-1,13,True
boppjppi-1,13,True
bpaifgmg-1,10,True
bpajjijb-1,6,False
bpalfhoh-1,13,True
bpalkokb-1,13,True
bpalogeo-1,13,True
bpalpiig-1,13,True
bpanccim-1,10,True
bpbblaaf-1,13,True
bpbdgmjb-1,10,True
bpbeadhj-1,3,False
bpbmeclc-1,10,True
bpcaoaln-1,6,False
bpcbbpkn-1,3,False
bpcbdceh-1,3,False
bpcceecj-1,3,False
bpccpbkf-1,10,True
bpchdpbf-1,13,True
bpchgcjk-1,10,True
bpcjcmcp-1,10,True
bpcjecjj-1,13,True
bpcjfepe-1,13,True
bpcllccm-1,10,True
bpcngcak-1,13,True
bpcpbjlm-1,13,True
bpcpplmg-1,10,True
bpdbaehf-1,13,True
bpdbbahk-1,13,True
bpdbfloh-1,10,True
bpdedall-1,13,True
bpdepipb-1,13,True
bpdhopmh-1,13,True
bpdibpie-1,13,True
bpdncgbi-1,13,True
bpdpeekf-1,10,True
bpebglma-1,2,False
bpebihci-1,13,True
bpeehehn-1,13,True
bpefbhin-1,13,True
bpeggdke-1,13,True
bpejmood-1,13,True
bpekknpb-1,6,False
bpemihbc-1,10,True
bpfcapik-1,10,True
bpfcdldd-1,13,True
bpfegpjf-1,13,True
bpffpgjl-1,10,True
bpfgmhgh-1,3,False
bpfhcbjn-1,13,True
bpfkcpce-1,13,True
bpfldcan-1,10,True
bpfloond-1,13,True
bpfmaelc-1,3,False
bpgcidac-1,13,True
bpgfkdhf-1,13,True
bpggoimb-1,13,True
bpgliegp-1,13,True
bpgpdbeo-1,13,True
bphckhho-1,13,True
bphhflop-1,13,True
bphibhfn-1,13,True
bphllmeg-1,13,True
bphpeepg-1,13,True
bpifkgfi-1,13,True
bpikpihc-1,13,True
bpipdjkm-1,10,True
bpjdakpa-1,13,True
bpjdmand-1,10,True
bpjdohee-1,13,True
bpjffead-1,10,True
bpjgmajm-1,10,True
bpjgplim-1,10,True
bpjhlamk-1,13,True
bpjhnmgg-1,10,True
bpjilpjj-1,10,True
bpjjmohe-1,13,True
bpjkgkcg-1,13,True
bpjljfpf-1,10,True
bpkahpeh-1,13,True
bpkbcpen-1,13,True
bpkceiem-1,13,True
bpkdoimf-1,13,True
bpldnbil-1,10,True
bplegdip-1,13,True
bplekgma-1,13,True
bplfomep-1,13,True
bplhffig-1,13,True
bplhnibo-1,13,True
bplibcjo-1,13,True
bplifjid-1,13,True
bpljbdib-1,13,True
bplmfjnm-1,13,True
bplohjdp-1,13,True
bpmaelmd-1,13,True
bpmalfjk-1,8,True
bpmbbjaj-1,3,False
bpmbfmia-1,13,True
bpmdgpag-1,13,True
bpmemmpd-1,3,False
bpmfbamm-1,13,True
bpmfmcgj-1,10,True
bpmgaang-1,7,False
bpmgfgbi-1,3,False
bpmghopf-1,10,True
bpmkdkio-1,13,True
bpmpaihc-1,13,True
bpmpcndb-1,2,False
bpmpdndl-1,10,True
bpmpfmai-1,13,True
bpmpgbjn-1,13,True
bpnaebdj-1,10,True
bpnbdgdd-1,10,True
bpnbjolp-1,13,True
bpncaobc-1,10,True
bpndkhdh-1,10,True
bpndmdij-1,13,True
bpndmenb-1,13,True
bpnfgjbi-1,3,False
bpnfikam-1,3,False
bpnfjaij-1,13,True
bpnkempn-1,13,True
bpnlhfog-1,10,True
bpnooomd-1,13,True
bpoabpmd-1,13,True
bpodjheg-1,13,True
bpomghoh-1,13,True
bpomjocd-1,13,True
bppafhpj-1,10,True
caaekeic-1,3,False
caahkgal-1,13,True
caaiocmf-1,10,True
caajknii-1,10,True
caakebeo-1,10,True
caapkbmn-1,13,True
cabbbebl-1,2,False
cabcadng-1,10,True
cabejilj-1,13,True
cabfamfg-1,10,True
cabgbhpc-1,13,True
cabnkoel-1,13,True
caboekhi-1,3,False
cabofmkf-1,13,True
cabpalhf-1,13,True
caccbhic-1,13,True
cacdjhpn-1,10,True
caceefbj-1,13,True
cacgkgic-1,13,True
cacjckmo-1,10,True
cackakbo-1,10,True
cacmoeok-1,10,True
cadbacng-1,10,True
cadchcjh-1,13,True
cadckmhh-1,13,True
cadgdmon-1,13,True
cadhlbcb-1,13,True
cadiakbl-1,13,True
cadjlhfm-1,13,True
cadlcdjg-1,10,True
cadmidoh-1,13,True
cadmljnk-1,3,False
cadoppim-1,13,True
cadphioi-1,13,True
caeabebg-1,10,True
caebaaip-1,13,True
caebihec-1,10,True
caecpmcj-1,10,True
caeeglae-1,3,False
caegjhji-1,13,True
caejndpn-1,13,True
caelpoie-1,13,True
caengiel-1,13,True
caenmkhm-1,13,True
caenpeca-1,13,True
cafaeeal-1,10,True
cafbhcbk-1,13,True
caffjakn-1,13,True
cafjgbcm-1,13,True
cafjibpi-1,13,True
cafkjipl-1,13,True
caflgmpd-1,3,False
cafoogpc-1,5,False
cagagdpd-1,3,False
caggioni-1,13,True
cagidjji-1,10,True
cagiopfg-1,13,True
cagkogli-1,14,False
cagnilhf-1,13,True
cagnldim-1,13,True
cagpionb-1,13,True
cahaecod-1,13,True
cahdfhed-1,13,True
cahdohbc-1,13,True
cahkddlh-1,3,False
cahncdfa-1,13,True
cahphhdh-1,13,True
caiamifl-1,13,True
caicjdip-1,10,True
caidibok-1,13,True
caigflnp-1,13,True
caigkeab-1,13,True
caijeoam-1,10,True
caijiink-1,10,True
caileihm-1,13,True
cainfbkh-1,13,True
caiojdao-1,10,True
cajhhhlg-1,13,True
cajijehh-1,10,True
cajipekp-1,13,True
cajkmjmb-1,10,True
cajlkdak-1,10,True
cajmapfe-1,13,True
cajpeegl-1,3,False
cajpehnf-1,10,True
cajpfhko-1,10,True
cajplhhn-1,13,True
cakbbigg-1,13,True
cakcpjof-1,13,True
cakdakij-1,13,True
cakeafaj-1,3,False
cakfjgan-1,13,True
cakhjaon-1,3,False
cakhnjdf-1,3,False
cakjdcdp-1,3,False
cakjfjim-1,3,False
cakjjcac-1,3,False
cakmoleg-1,4,True
cakpadif-1,14,False
cakpcjbd-1,3,False
calajkfn-1,13,True
calblogg-1,10,True
calcdlap-1,13,True
calcelob-1,13,True
calchoii-1,13,True
calhhkcn-1,5,False
calicnkp-1,2,False
calljbej-1,12,True
calnbaho-1,3,False
calphjij-1,10,True
camekeko-1,10,True
camekppm-1,10,True
camepkoe-1,13,True
camfebhf-1,13,True
camgjlnn-1,3,False
camiadbe-1,13,True
camlcjdp-1,13,True
camlfpel-1,10,True
canaimin-1,13,True
candojoe-1,13,True
canfjdgp-1,10,True
caninabj-1,13,True
cannbfgd-1,2,False
caokjfde-1,13,True
caokjklp-1,10,True
capanfoc-1,13,True
capefihp-1,13,True
capmdbeo-1,13,True
capnagpe-1,13,True
cbaapkjn-1,10,True
cbabbiba-1,13,True
cbacilme-1,10,True
cbaebjfp-1,13,True
cbaianan-1,10,True
cbaijjdb-1,2,False
cbajndbp-1,13,True
cbalpefg-1,13,True
cbampmch-1,13,True
cbbbmlea-1,13,True
cbbcobnc-1,13,True
cbchdffi-1,13,True
cbcicipm-1,13,True
cbcjnagg-1,13,True
cbckhobi-1,13,True
cbcnddoe-1,10,True
cbcpeeme-1,13,True
cbdadeka-1,10,True
cbdakadd-1,10,True
cbdapbni-1,13,True
cbdbphde-1,13,True
cbdenkhe-1,13,True
cbdfamno-1,13,True
cbdgofgb-1,13,True
cbdlgodk-1,10,True
cbdmajce-1,10,True
cbdnohhi-1,13,True
cbeeblpd-1,13,True
cbeeneon-1,10,True
cbeidcam-1,13,True
cbelcobp-1,10,True
cbelmaci-1,10,True
cbemekln-1,10,True
cbemgede-1,7,False
cbemgnkg-1,3,False
cbemojna-1,13,True
cbeohnkc-1,10,True
cbeoilbf-1,3,False
cbeokkcd-1,13,True
cbeoodej-1,2,False
cbepbnbc-1,3,False
cbepdafd-1,3,False
cbepjcdb-1,13,True
cbfajdbk-1,10,True
cbfammif-1,10,True
cbfbocmp-1,10,True
cbfcggdk-1,13,True
cbfcnkac-1,13,True
cbfenaej-1,10,True
cbffclbi-1,2,False
cbfffibf-1,10,True
cbfhkjpg-1,10,True
cbfmbgoi-1,13,True
cbfpnmjp-1,13,True
cbgbnkoc-1,13,True
cbggdfcp-1,13,True
cbgjgojb-1,3,False
cbgjjpjp-1,3,False
cbgjkgkd-1,3,False
cbgjodpg-1,3,False
cbgkjeie-1,13,True
cbgnalik-1,13,True
cbgonhjd-1,13,True
cbhbjlfo-1,13,True
cbhdkdhg-1,2,False
cbheaekd-1,13,True
cbhnbpfp-1,13,True
cbibepfi-1,13,True
cbifjohl-1,13,True
cbihgeoc-1,13,True
cbimfklj-1,10,True
cbinbjpf-1,13,True
cbinkdig-1,10,True
cbioljda-1,10,True
cbjbaplf-1,10,True
cbjdajng-1,13,True
cbjelbac-1,10,True
cbjfiepd-1,10,True
cbjiekha-1,13,True
cbjjgmah-1,10,True
cbjnakod-1,13,True
cbkbofkp-1,13,True
cbkcakmj-1,10,True
cbkcigom-1,13,True
cbkcmebn-1,10,True
cbkfkbjp-1,10,True
cbkmjjgb-1,13,True
cbkmklgc-1,13,True
cblbekaj-1,10,True
cblcojff-1,10,True
cblhhjdp-1,2,False
cbljoeom-1,10,True
cblmepag-1,13,True
cblmimod-1,10,True
cblnfnbo-1,13,True
cblpgdia-1,10,True
cblpkjfc-1,13,True
cbmegfkm-1,13,True
cbmhfibh-1,13,True
cbmlaffi-1,10,True
cbmmkjnm-1,10,True
cbmmlbgb-1,13,True
cbmmnjgf-1,13,True
cbmnpnjp-1,10,True
cbmooclb-1,13,True
cbmpdiie-1,13,True
cbmphkga-1,13,True
cbmpmcel-1,13,True
cbnajifg-1,10,True
cbnbldgp-1,10,True
cbncajgf-1,13,True
cbnljfdp-1,13,True
cbocebmo-1,13,True
cbombkek-1,13,True
cbomgmgl-1,13,True
cbopdjgk-1,13,True
cbpbjmod-1,13,True
cbpcdfkf-1,13,True
cbphebpc-1,10,True
cbpjjeid-1,3,False
cbpnfppk-1,10,True
ccaaokmm-1,10,True
ccajnmni-1,10,True
ccamcnlp-1,13,True
ccaombhi-1,13,True
ccbeihhm-1,13,True
ccbimkmf-1,10,True
ccblpdod-1,10,True
ccbmhoad-1,13,True
ccbohand-1,13,True
ccbokiaa-1,13,True
ccceojki-1,10,True
cccgfgdb-1,13,True
cccgjpfa-1,3,False
cccjokai-1,13,True
ccckbphn-1,10,True
ccclejfc-1,10,True
cccmphgi-1,5,False
cccnhpdd-1,3,False
cccpfckn-1,10,True
ccdbnofm-1,10,True
ccdccjgg-1,10,True
ccdcilfg-1,13,True
ccdeakhk-1,10,True
ccdkgbpi-1,13,True
ccdknmjl-1,13,True
ccdlaiej-1,13,True
ccdmhhji-1,13,True
ccdppfnd-1,13,True
ccebjeea-1,13,True
cceebfnm-1,13,True
cceeejcb-1,10,True
cceflpdp-1,13,True
cceglnce-1,13,True
cceicgma-1,13,True
ccellocb-1,13,True
ccfgifkp-1,13,True
ccfjacog-1,10,True
ccfjokno-1,13,True
ccfkiahk-1,13,True
ccgbhpnk-1,10,True
ccgbloij-1,13,True
ccgcmgcm-1,13,True
ccgelmha-1,10,True
ccghjfne-1,13,True
ccghlbkk-1,10,True
ccgiakif-1,10,True
ccgjiklp-1,13,True
cchcgndi-1,13,True
cchcjlfp-1,13,True
cchegben-1,13,True
cchiopjk-1,10,True
cchipjnl-1,13,True
cchpkiob-1,10,True
ccifmkma-1,10,True
ccigcemo-1,10,True
ccikchng-1,13,True
cciodona-1,3,False
ccipblnh-1,10,True
ccipgnme-1,6,False
ccipjcjb-1,13,True
ccjbggjf-1,2,False
ccjbgmeo-1,13,True
ccjbhdbl-1,13,True
ccjbohie-1,10,True
ccjcgafi-1,13,True
ccjocghc-1,13,True
ccjpbphn-1,10,True
cckbaifl-1,13,True
cckffako-1,10,True
cckhmfcm-1,2,False
cckjnhdg-1,13,True
cckjoimf-1,13,True
cckkkkah-1,10,True
cckmhjlg-1,13,True
cckmkjln-1,13,True
cclbjpaa-1,13,True
cclbnjpk-1,10,True
ccldjbbm-1,13,True
ccleaoob-1,13,True
ccleggkb-1,13,True
cclemajn-1,10,True
cclgjcik-1,13,True
cclijlch-1,10,True
cclilmnm-1,13,True
cclkhghc-1,13,True
ccllmdfm-1,13,True
cclomlch-1,13,True
ccmgkbgm-1,13,True
ccmidbcf-1,13,True
ccmineng-1,13,True
ccmlanpd-1,10,True
ccnbbjlm-1,10,True
ccnghfdi-1,13,True
ccniencj-1,10,True
ccnkhhaj-1,13,True
ccnnjimm-1,10,True
ccnpiaio-1,3,False
ccoagihg-1,13,True
ccohoaic-1,3,False
ccoibaag-1,10,True
ccomoopc-1,13,True
cconfhol-1,10,True
ccopbdje-1,13,True
ccopcddm-1,3,False
ccopihep-1,13,True
ccpakhil-1,13,True
ccpdjnhm-1,10,True
ccpfmene-1,3,False
ccpgdgbd-1,13,True
ccpknhae-1,3,False
cdalmjpp-1,13,True
cdambmga-1,13,True
cdammndh-1,13,True
cdanfgdj-1,13,True
cdanmela-1,10,True
cdapminh-1,13,True
cdbbglad-1,13,True
cdbellpe-1,13,True
cdbfinng-1,13,True
cdbgocil-1,10,True
cdbjknla-1,3,False
cdbpiefn-1,13,True
cdccahim-1,3,False
cdcdhbii-1,10,True
cdceodpk-1,13,True
cdchicen-1,13,True
cdcilone-1,13,True
cdcjjegb-1,2,False
cdclafli-1,13,True
cdcmjlhk-1,2,False
cdcnjepa-1,7,False
cdcnllbb-1,13,True
cdcnocdn-1,13,True
cdcnofoa-1,13,True
cdcpgepj-1,13,True
cddgejbj-1,13,True
cddgklfa-1,5,False
cddhepce-1,3,False
cddipefi-1,3,False
cddpdlkp-1,3,False
cdecffbc-1,10,True
cdecffki-1,10,True
cdecmmjj-1,3,False
cdedfaoc-1,13,True
cdehkafp-1,3,False
cdehmeba-1,3,False
cdeidkjo-1,3,False
cdejhbhd-1,10,True
cdejocmb-1,2,False
cdekjmkk-1,13,True
cdepilip-1,2,False
cdfcmggj-1,3,False
cdfdagjh-1,1,True
cdfegeha-1,3,False
cdfffeci-1,3,False
cdfffkid-1,3,False
cdffglnh-1,3,False
cdfgckgk-1,3,False
cdfglejp-1,3,False
cdfhnnnd-1,13,True
cdfibidg-1,12,True
cdfkapmj-1,3,False
cdfklibn-1,3,False
cdfknong-1,3,False
cdfkohia-1,3,False
cdflbani-1,3,False
cdflcean-1,3,False
cdflcnmm-1,7,False
cdfldobg-1,7,False
cdflegkm-1,3,False
cdflnlmh-1,3,False
cdfmbmgf-1,5,False
cdfmebah-1,12,True
cdgabaop-1,3,False
cdgadcia-1,3,False
cdgajdhe-1,15,False
cdgbgebp-1,3,False
cdgcdknp-1,3,False
cdgclhkm-1,5,False
cdgdiikn-1,3,False
cdgeljcn-1,3,False
cdgengda-1,3,False
cdgfanic-1,1,True
cdghibbi-1,1,True
cdgibbbe-1,1,True
cdgibflb-1,1,True
cdgijkfb-1,3,False
cdhclbfa-1,13,True
cdhmopca-1,13,True
cdidpikn-1,3,False
